Feature,Selected,Ranking
cat__Name_Zen-Nippon Pro Wrestling: Ouja no Kon,False,587
cat__Name_Clock Tower: The First Fear,False,588
cat__Name_Metal Gear Solid: The Legacy Collection,False,589
cat__Name_Namco Museum Vol.5,False,590
cat__Name_Lumines ll,False,591
cat__Name_Rune Factory 3: A Fantasy Harvest Moon,False,592
cat__Name_Wave Race: Blue Storm,False,593
cat__Name_Frogger's Adventures: Temple of the Frog,False,594
cat__Name_Tetris Plus,False,595
cat__Name_NFL GameDay 2001,False,596
cat__Name_Super Monkey Ball 3D,False,597
cat__Name_Ratchet & Clank: Quest for Booty,False,598
cat__Developer_Maximum Games,False,599
cat__Publisher_TalonSoft,False,600
cat__Name_Gex,False,601
cat__Name_Game & Wario,False,602
cat__Developer_Toolbox Design,False,603
cat__Name_Twisted Metal (2012),False,604
cat__Name_We Love Katamari,False,605
cat__Name_Summoner,False,606
cat__Name_HSX HyperSonic.Xtreme,False,607
cat__Name_Burnout Dominator,False,608
cat__Name_Classic NES Series: Pac-Man,False,609
cat__Name_Sentou Kokka Air Land Battle,False,610
cat__Name_Excite Truck,False,611
cat__Name_King's Field II,False,612
cat__Name_Oddworld: Abe's Oddysee,False,613
cat__Name_Untold Legends: The Warriors Code,False,614
cat__Name_Animal Crossing: Amiibo Festival,False,615
"cat__Developer_Buzz Monkey, EA Montreal",False,616
cat__Name_Mobile Suit Gundam: Crossfire,False,617
cat__Name_The Sly Collection,False,618
cat__Name_Bratz: Forever Diamondz,False,619
cat__Name_Puzzler World,False,620
cat__Name_Wizards of Waverly Place,False,621
"cat__Developer_Treyarch, Sledgehammer Games",False,622
cat__Developer_Zener Works,False,623
cat__Name_Road & Track Presents: The Need for Speed,False,624
cat__Name_The Lost World: Jurassic Park,False,625
cat__Name_Legacy of Kain: Soul Reaver,False,626
cat__Name_F-Zero GX,False,627
cat__Name_God of War Saga,False,628
cat__Name_Metal Gear Solid 2: Substance,False,629
cat__Name_Spec Ops: Airborne Commando,False,630
cat__Name_Yu-Gi-Oh! Forbidden Memories,False,631
cat__Name_Reel Fishing,False,632
cat__Name_Castlevania: The Dracula X Chronicles,False,633
cat__Name_Imagine: Interior Designer,False,634
cat__Name_Ys: Memories of Celceta,False,635
cat__Name_Armored Core: Master of Arena,False,636
cat__Name_Einhänder,False,637
cat__Name_Alan Wake,False,638
cat__Name_Test Drive: Off Road,False,639
cat__Name_Metal Gear Solid VR Missions,False,640
cat__Name_Mischief Makers,False,641
cat__Name_Dead or Alive Xtreme Beach Volleyball,False,642
cat__Name_Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,False,643
cat__Name_Armored Core: Nexus,False,644
cat__Name_Way of the Samurai 4,False,645
cat__Name_Petz Dogz Fashion,False,646
cat__Developer_SScholastic Media,False,647
cat__Name_Goosebumps HorrorLand,False,648
cat__Name_Beautiful Katamari,False,649
cat__Developer_Gevo Entertainment,False,650
cat__Name_Galactic Wrestling: Featuring Ultimate Muscle,False,651
cat__Name_Zone of the Enders: The 2nd Runner,False,652
cat__Name_Theatrhythm Final Fantasy: Curtain Call,False,653
cat__Publisher_Xing Entertainment,False,654
cat__Name_Gallop Racer (JP),False,655
cat__Name_Littlest Pet Shop: Winter,False,656
cat__Name_Rune Factory 2: A Fantasy Harvest Moon,False,657
cat__Name_Monster Rancher 3,False,658
cat__Name_Kingdom Hearts Re: Chain of Memories,False,659
cat__Name_TNN Motor Sports Hardcore 4x4,False,660
cat__Rating_AO,False,661
cat__Name_Etrian Odyssey III: The Drowned City,False,662
"cat__Developer_Namco Bandai Games, Monkey Bar Games",False,663
cat__Name_PAC-MAN and the Ghostly Adventures,False,664
cat__Name_Aquapazza: Aquaplus Dream Match,False,665
cat__Developer_Examu,False,666
cat__Name_Arcana Heart 3,False,667
cat__Name_EverGrace,False,668
cat__Name_DanceStar Party,False,669
cat__Name_Mario Tennis: Power Tour,False,670
"cat__Developer_Artificial Mind and Movement, Polygon Magic",False,671
cat__Name_Killzone,False,672
cat__Name_Harvest Moon: Sunshine Islands,False,673
cat__Name_Classic NES Series: Ice Climber,False,674
cat__Name_Mega Man X6,False,675
cat__Name_Fire Emblem: Radiant Dawn,False,676
cat__Name_Naruto Shippuden: Ultimate Ninja Impact,False,677
cat__Name_Naruto: Clash of Ninja (JP sales),False,678
cat__Name_Skies of Arcadia Legends,False,679
cat__Name_Skies of Arcadia,False,680
cat__Developer_Overworks,False,681
cat__Name_Shinobi,False,682
cat__Name_Emergency Mayhem,False,683
cat__Name_Breakout,False,684
cat__Developer_Supersonic Software,False,685
cat__Name_Micro Machines V4,False,686
cat__Name_Antz Extreme Racing,False,687
"cat__Developer_Electronic Arts, EA Redwood Shores",False,688
cat__Name_ESPN Extreme Games,False,689
cat__Name_Monster Rancher 4,False,690
cat__Name_SOCOM 3: U.S. Navy SEALs,False,691
cat__Name_Juiced: Eliminator,False,692
cat__Name_Lips,False,693
cat__Name_Dragon's Crown,False,694
cat__Name_Ninja Gaiden II,False,695
cat__Name_Tiger Woods PGA Tour 2002,False,696
cat__Name_MLB 2005,False,697
cat__Name_Digimon World 2,False,698
cat__Name_Naruto Shippuden: Ultimate Ninja Heroes 3,False,699
"cat__Developer_Nintendo, Headstrong Games",False,700
cat__Name_Super Robot Taisen D,False,701
cat__Name_Jumping Flash!,False,702
cat__Name_Metal Gear Solid 3: Subsistence,False,703
cat__Name_Dragon Ball GT: Final Bout,False,704
cat__Name_Bomberman World,False,705
cat__Name_Mega Man X7,False,706
cat__Name_Namco Tennis Smash Court,False,707
cat__Name_Jikkyou Powerful Pro Yakyuu 2001,False,708
cat__Name_Guitar Freaks,False,709
cat__Name_Lupin the 3rd: Treasure of the Sorcerer King,False,710
cat__Name_Ryse: Son of Rome,False,711
cat__Name_1080°: TenEighty Snowboarding,False,712
cat__Name_EA Sports Grand Slam Tennis,False,713
cat__Name_Fantavision,False,714
cat__Name_Hotel Dusk: Room 215,False,715
cat__Publisher_Axela,False,716
cat__Name_A. IV Evolution: A Ressha de Ikou 4,False,717
cat__Name_Final Fantasy V Advance,False,718
cat__Name_Napoleon: Total War,False,719
cat__Name_Beijing 2008,False,720
cat__Name_Jikkyou Powerful Pro Yakyuu '99 Ketteiban,False,721
cat__Name_The Legend of Zelda: The Minish Cap(weekly JP sales),False,722
cat__Name_Shin Megami Tensei: Nocturne,False,723
cat__Name_F1 2009,False,724
cat__Name_Grandia Xtreme,False,725
cat__Name_Dance Dance Revolution Extreme 2,False,726
cat__Name_PilotWings Resort,False,727
cat__Name_Shin Nippon Pro Wrestling: Toukon Retsuden 2,False,728
cat__Name_Resident Evil 2: Dual Shock Edition,False,729
cat__Name_Final Fantasy VI Advance,False,730
cat__Name_Cool Boarders,False,731
cat__Name_Endless Ocean,False,732
cat__Name_Yu-Gi-Oh! GX: Tag Force 2,False,733
cat__Name_Power Pro Kun Pocket 4,False,734
cat__Name_Namco Museum Battle Collection,False,735
cat__Name_Mega Man X5,False,736
cat__Name_Book of Spells,False,737
"cat__Developer_Media Molecule, United Front Games",False,738
cat__Name_Rhythm Tengoku,False,739
cat__Name_Katamari Damacy,False,740
cat__Name_Phoenix Wright: Ace Attorney - Justice for All,False,741
cat__Name_Star Wars Episode I: The Phantom Menace,False,742
cat__Name_Harvest Moon DS: Island of Happiness,False,743
cat__Name_Midnight Club: LA Remix,False,744
cat__Developer_Rockstar London,False,745
cat__Name_Manhunt 2,False,746
cat__Name_Need for Speed III: Hot Pursuit,False,747
cat__Name_We Ski & Snowboard,False,748
"cat__Developer_Square Enix, TOSE",False,749
cat__Name_Personal Trainer: Walking,False,750
cat__Name_Need for Speed: Most Wanted 5-1-0,False,751
cat__Name_Mario Party Advance,False,752
cat__Name_Picross DS,False,753
cat__Name_Metroid: Other M,False,754
"cat__Developer_Genius Sonority Inc., Disney Interactive Studios",False,755
cat__Developer_SuperBot Entertainment,False,756
cat__Name_Fullmetal Alchemist and the Broken Angel,False,757
cat__Name_Fire Emblem: The Sacred Stones,False,758
cat__Name_Super Street Fighter IV: 3D Edition,False,759
cat__Name_Buzz! The Schools Quiz,False,760
cat__Name_Armored Core 3,False,761
cat__Name_Professor Layton and the Azran Legacy,False,762
cat__Name_Chocobo Racing,False,763
cat__Name_Valkyria Chronicles II,False,764
cat__Name_Kirby's Dream Collection: Special Edition,False,765
cat__Name_PokePark 2: Wonders Beyond,False,766
cat__Developer_HexaDrive,False,767
"cat__Developer_Square Enix, h.a.n.d. Inc.",False,768
cat__Name_Dead or Alive 3,False,769
cat__Name_Scribblenauts,False,770
cat__Name_Your Shape featuring Jenny McCarthy,False,771
cat__Name_Scooby Doo and the Cyber Chase,False,772
cat__Name_Far Cry 2,False,773
cat__Name_Armored Core 2,False,774
cat__Publisher_UEP Systems,False,775
cat__Name_Soldier of Fortune II: Double Helix,False,776
cat__Developer_Gratuitous Games,False,777
cat__Name_MLB SlugFest 20-03,False,778
cat__Name_Wario: Master of Disguise,False,779
cat__Name_Ace Attorney Investigations: Miles Edgeworth,False,780
cat__Name_DDRMAX2: Dance Dance Revolution,False,781
cat__Name_Radiata Stories,False,782
cat__Name_Resident Evil: Survivor,False,783
cat__Name_Resident Evil: The Darkside Chronicles,False,784
cat__Name_Star Wars: Battlefront,False,785
cat__Developer_New,False,786
cat__Name_Tokyo Xtreme Racer 3,False,787
cat__Name_Buzz! Quiz World,False,788
cat__Name_Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,False,789
cat__Developer_Flagship,False,790
cat__Name_Breath of Fire IV,False,791
cat__Name_Tear Ring Saga Yutona Eiyuu Senki,False,792
cat__Name_Onimusha: Dawn of Dreams,False,793
cat__Name_Tony Hawk's American Wasteland (Old all region sales),False,794
cat__Name_Spyro 2: Ripto's Rage!,False,795
cat__Name_Beyond The Beyond,False,796
cat__Name_Donkey Kong Country: Tropical Freeze,False,797
"cat__Developer_Electronic Arts, Rebellion",False,798
cat__Name_Pet in TV,False,799
cat__Name_World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,False,800
cat__Name_Pikmin 3,False,801
cat__Name_Final Fantasy Crystal Chronicles: Ring of Fates,False,802
cat__Name_MediEvil: Resurrection,False,803
cat__Name_Untold Legends: Brotherhood of the Blade,False,804
"cat__Developer_PLAYGROUND, Playground Games",False,805
cat__Name_Final Fantasy: Crystal Chronicles,False,806
cat__Name_Big Beach Sports,False,807
cat__Name_Football Manager 2013,False,808
cat__Name_Grand Theft Auto: Chinatown Wars,False,809
cat__Name_Phoenix Wright: Ace Attorney,False,810
cat__Name_Pokemon Rumble Blast,False,811
cat__Name_Kirby: Mass Attack,False,812
cat__Name_Star Fox Adventures,False,813
cat__Name_Formula 1,False,814
cat__Name_Mario Power Tennis,False,815
"cat__Developer_Eighting, Genius Sonority Inc.",False,816
cat__Name_Golden Sun,False,817
cat__Name_FIFA: Road to World Cup 98,False,818
cat__Name_Kessen,False,819
cat__Name_Metal Gear Solid: Portable Ops,False,820
cat__Name_Shin Super Robot Taisen,False,821
cat__Name_Ratchet & Clank Future: A Crack in Time,False,822
cat__Developer_Blue Planet Software,False,823
cat__Name_Disney Magical World,False,824
cat__Name_Resident Evil: The Umbrella Chronicles,False,825
cat__Name_Bushido Blade,False,826
cat__Name_Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,False,827
cat__Name_The Simpsons Skateboarding,False,828
"cat__Developer_Naughty Dog, Sony Bend",False,829
cat__Name_Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,False,830
cat__Name_The Legend of Dragoon,False,831
cat__Name_Skate 3,False,832
cat__Name_Beyond: Two Souls,False,833
cat__Name_Star Wars Battlefront: Renegade Squadron,False,834
cat__Name_Crash Bandicoot 2: Cortex Strikes Back,False,835
cat__Name_The Legend of Zelda,False,836
cat__Name_The Sims 3: World Adventures,False,837
cat__Name_Super Smash Bros. Melee,False,838
cat__Name_Donkey Kong Country 3: Dixie Kong's Double Trouble!,False,839
"cat__Developer_Nintendo, Namco Bandai Games",False,840
cat__Name_The Simpsons: Road Rage,False,841
cat__Developer_Fox Interactive,False,842
cat__Developer_Black Rock Studio,False,843
cat__Name_Pure,False,844
cat__Name_Crisis Core: Final Fantasy VII,False,845
cat__Name_Tactics Ogre: Let Us Cling Together,False,846
cat__Publisher_Quest,False,847
cat__Name_Silent Hill HD Collection,False,848
cat__Name_Karaoke Revolution Glee: Volume 3,False,849
cat__Developer_Hijinx Studios,False,850
cat__Name_Daxter,False,851
cat__Name_God of War: Chains of Olympus,False,852
cat__Developer_Ready at Dawn,False,853
cat__Name_God of War: Ghost of Sparta,False,854
cat__Name_God of War: Origins Collection,False,855
cat__Name_Yokai Watch,False,856
cat__Name_Classic NES Series: Super Mario Bros.,False,857
cat__Name_Dragon Quest VI: Realms of Revelation,False,858
cat__Name_Personal Trainer: Cooking,False,859
cat__Publisher_Rebellion Developments,False,860
cat__Name_Zombie Army Trilogy,False,861
cat__Name_Scrabble,False,862
cat__Publisher_Stainless Games,False,863
cat__Name_Atari Classics Evolved,False,864
cat__Developer_Stainless Games,False,865
cat__Name_Psychonauts,False,866
cat__Name_Sesame Street: Once Upon A Monster,False,867
cat__Name_Brutal Legend,False,868
cat__Developer_Double Fine Productions,False,869
cat__Name_Shaun Palmer's Pro Snowboarder,False,870
cat__Developer_Dearsoft,False,871
"cat__Name_Warhammer 40,000: Squad Command",False,872
cat__Name_Trials Fusion,False,873
cat__Developer_RedLynx,False,874
cat__Name_Bully: Scholarship Edition,False,875
"cat__Developer_Mad Doc Software, Rockstar Vancouver",False,876
cat__Name_Neopets Puzzle Adventure,False,877
cat__Developer_Infinite Interactive,False,878
cat__Name_Puzzle Quest: Galactrix,False,879
cat__Name_Puzzle Quest 2,False,880
cat__Name_Puzzle Kingdoms,False,881
cat__Name_Top Gear RPM Tuning,False,882
cat__Name_Spirits & Spells,False,883
cat__Publisher_Wanadoo,False,884
cat__Name_Rygar: The Legendary Adventure,False,885
cat__Publisher_LSP Games,False,886
cat__Developer_LSP,False,887
cat__Developer_Koolhaus Games,False,888
cat__Name_Big League Sports: Summer,False,889
cat__Name_Fable,False,890
cat__Developer_Big Blue Box,False,891
cat__Name_Dora's Big Birthday Adventure,False,892
cat__Developer_2K Play,False,893
cat__Name_Major Minor's Majestic March,False,894
cat__Name_PaRappa The Rapper 2,False,895
cat__Name_Tamagotchi Connection: Corner Shop 3,False,896
cat__Name_Tamagotchi Connection: Corner Shop 2,False,897
cat__Developer_NanaOn-Sha,False,898
cat__Name_MotorStorm,False,899
cat__Name_The Powerpuff Girls: Relish Rampage,False,900
cat__Developer_VIS Entertainment,False,901
cat__Name_State of Emergency,False,902
cat__Developer_OneNine Studios,False,903
cat__Name_Hello Kitty: Birthday Adventures,False,904
cat__Name_Pac-Man: Adventures in Time,False,905
cat__User_Score_1.3,False,906
cat__User_Score_1,False,907
"cat__Developer_Eutechnyx, Deep Silver",False,908
cat__Name_Reader Rabbit Kindergarten,False,909
cat__Developer_The Learning Company,False,910
cat__Developer_Epics,False,911
cat__Name_Digimon World Championship,False,912
cat__Publisher_Microprose,False,913
cat__Name_Top Gun: Fire at Will!,False,914
cat__Name_Gunship,False,915
cat__Name_Worms 2,False,916
cat__Name_Kingdom Hearts: Birth by Sleep,False,917
"cat__Developer_Flagship, HAL Labs",False,918
cat__Name_Puyo Puyo Sun Ketteiban,False,919
cat__Developer_Gravity-I,False,920
cat__Name_Millipede / Super Breakout / Lunar Lander,False,921
cat__Name_Record of Agarest War Zero,False,922
"cat__Developer_RED Entertainment, Compile Heart",False,923
cat__Name_Medal of Honor Heroes,False,924
cat__Developer_WideScreen Games,False,925
cat__Name_Pirates: Legend of the Black Buccaneer,False,926
cat__Developer_Marvelous,False,927
cat__Name_Harvest Moon: A Wonderful Life,False,928
cat__Name_Harvest Moon: A Wonderful Life Special Edition,False,929
cat__Name_The King of Fighters EX2: Howling Blood,False,930
cat__Name_Link's Crossbow Training,False,931
cat__Name_Cooking Mama,False,932
cat__Name_Ratchet & Clank,False,933
cat__Developer_Frima Studio,False,934
cat__Name_Desktop Tower Defense,False,935
cat__Publisher_Gainax Network Systems,False,936
cat__Name_Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,False,937
cat__Name_Kirby 64: The Crystal Shards,False,938
cat__Developer_Headstrong Games,False,939
cat__Name_Art Academy,False,940
cat__Name_Pokemon Art Academy ,False,941
cat__Name_The House of the Dead: Overkill,False,942
cat__Name_Disney Art Academy,False,943
cat__Name_Art Academy: Home Studio,False,944
cat__Developer_Arcade Moon,False,945
cat__Name_North American Hunting Extravaganza,False,946
cat__Name_WWII Aces,False,947
cat__Name_The Legend of Zelda: Skyward Sword,False,948
cat__Name_StarCraft II: Wings of Liberty,False,949
cat__Name_Wii Music,False,950
cat__Name_F-Zero,False,951
cat__Developer_Backbone Vancouver,False,952
cat__Name_Namco Museum: 50th Anniversary,False,953
cat__Name_Snoopy vs the Red Baron,False,954
cat__Developer_Smart Bomb Interactive,False,955
cat__Name_Pac-Man World Rally,False,956
"cat__Developer_HAL Labs, Creatures Inc.",False,957
"cat__Name_Hey You, Pikachu!",False,958
cat__Name_Mobile Suit Gundam: Federation vs. Zeon,False,959
cat__Name_Chrono Cross,False,960
cat__Name_Merv Griffin's Crosswords,False,961
cat__Name_Voodoo Chronicles: First Sign,False,962
cat__Name_Fabulous Finds,False,963
cat__Name_NHRA Championship Drag Racing,False,964
cat__Publisher_ValuSoft,False,965
cat__Name_Pokemon Mystery Dungeon: Red/Blue Rescue Team,False,966
cat__Name_Planet 51,False,967
cat__Name_Commandos 3: Destination Berlin,False,968
cat__Name_Praetorians,False,969
cat__Name_Imperial Glory,False,970
cat__Name_Commandos: Strike Force,False,971
cat__Name_Commandos 2: Men of Courage,False,972
cat__Developer_Pyro Studios,False,973
cat__Developer_Pyramid,False,974
cat__Name_Dragon Ball Z: Budokai,False,975
cat__Name_Mario Sports Mix,False,976
cat__Name_World Soccer Jikkyou Winning Eleven 3: World Cup France '98,False,977
cat__Name_Star Ocean: Till The End of Time,False,978
cat__Name_Yakuza 3,False,979
cat__Name_Dragon Ball Z: Budokai 3,False,980
cat__Name_Wario Land 3,False,981
cat__Name_Who Wants to Be a Millionaire: 3rd Edition,False,982
cat__Name_The Bachelor: The Videogame,False,983
cat__Name_The Price is Right: Decades,False,984
cat__Name_The Price is Right,False,985
cat__Name_The Amazing Race,False,986
cat__Name_The Price is Right 2010 Edition,False,987
cat__Name_Press Your Luck 2010 Edition,False,988
cat__Name_Family Feud: 2010 Edition,False,989
cat__Developer_Ludia Inc.,False,990
cat__Name_Children of Mana,False,991
cat__Name_Time Crisis: Razing Storm,False,992
cat__Name_Infinite Space,False,993
cat__Name_Bayonetta,False,994
cat__Developer_PlatinumGames,False,995
cat__Name_Metal Gear Rising: Revengeance,False,996
cat__Name_Bayonetta 2,False,997
cat__Name_Vanquish,False,998
cat__Name_MadWorld,False,999
cat__Name_The Wonderful 101,False,1000
cat__Name_Transformers: Devastation,False,1001
cat__Name_Teenage Mutant Ninja Turtles: Mutants in Manhattan,False,1002
